id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
204,66,34,7,10,7,26,7,10,7,10,7,26,8,25,7,27,7,26,7,26,7,10,7,27,6,27,7,9,8,9,7,10,7,9,7,10,8,25,8,10,7,25,7,10,7,10,7,26,7,10,7,10,7,26,7,26,7,9,8,26,7,27,6,10,8,26,6,27,7,10,7,26,7,10,7,26,7,26,7,10,7,10,7,9,7,10,7,10,7,26,7,9,8,9,8,26,7,26,7,5
205,66,34,7,10,7,26,7,10,7,9,7,27,7,26,7,26,8,25,8,26,7,10,7,26,7,26,8,9,8,9,7,9,7,10,7,10,7,26,8,9,7,26,8,9,7,9,8,26,7,9,7,10,7,27,7,26,7,10,6,27,7,26,7,10,7,26,7,27,6,10,7,27,7,9,7,27,7,26,7,10,7,9,8,9,7,9,8,9,8,25,8,9,7,10,7,26,8,25,8,5
206,65,35,7,27,7,9,8,9,7,10,7,26,7,26,7,27,7,26,7,26,7,10,7,26,7,26,8,9,7,10,8,9,7,9,7,10,7,26,7,10,8,25,7,10,7,9,8,26,8,9,7,9,7,26,8,26,7,10,7,26,7,26,7,10,7,26,7,27,7,9,8,26,7,9,8,26,7,26,7,9,8,9,7,10,7,10,7,9,7,27,7,9,7,10,7,26,7,26,8,5
207,65,35,7,26,7,10,7,10,7,9,7,27,7,26,7,26,7,26,8,25,8,10,7,25,8,26,7,10,7,10,7,9,7,10,7,10,7,26,7,10,7,26,7,10,7,9,7,27,7,9,7,10,7,26,7,27,7,9,7,26,8,26,7,10,7,26,7,26,7,10,7,26,7,10,7,26,7,27,7,9,7,10,7,10,7,9,7,10,7,26,7,10,7,10,7,26,7,26,7,5
208,67,33,9,8,8,25,9,8,8,9,8,25,8,25,9,25,7,26,8,25,9,8,8,25,9,25,7,9,9,8,8,9,8,8,8,9,8,25,9,8,8,25,9,8,8,9,7,26,8,9,7,9,9,25,7,26,8,9,8,25,8,25,9,8,8,26,8,25,8,9,7,26,8,9,7,26,8,25,8,9,8,9,8,8,8,9,8,9,8,25,7,10,7,9,8,26,8,25,8,5
209,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,7,9,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,25,8,26,7,9,8,9,8,9,7,9,8,9,8,25,8,9,8,9,7,26,8,25,8,5
210,67,33,9,25,9,7,9,8,8,9,8,25,8,25,9,25,8,25,9,24,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,9,24,9,8,8,9,9,24,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,25,9,25,9,8,8,25,8,9,8,25,8,25,8,9,9,8,8,8,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,5
211,66,34,8,25,9,8,9,8,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,9,24,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,9,9,24,8,25,9,5
212,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,25,8,25,8,9,8,9,8,25,8,25,8,6
213,66,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,25,9,25,8,8,9,8,8,25,9,25,8,6
214,67,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,26,8,25,8,9,8,8,8,26,8,25,8,6
215,66,34,8,25,8,9,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,26,8,25,8,9,8,8,9,8,8,9,8,25,8,25,9,8,8,9,8,25,8,25,9,6
216,66,34,8,8,9,25,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,25,8,25,8,9,8,9,8,25,8,25,8,6
217,66,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,25,8,25,8,9,8,9,8,8,9,8,8,25,9,25,8,8,9,8,8,25,8,26,8,6
218,67,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,26,8,25,8,9,8,8,8,26,8,25,8,6
219,66,34,8,25,9,8,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,25,8,26,8,8,8,9,8,25,8,26,8,6
220,67,33,9,8,8,25,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,26,8,25,8,9,8,8,8,26,8,25,8,6
221,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,25,8,25,9,8,8,9,8,25,8,25,9,6
222,66,34,8,25,8,9,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,25,9,25,8,9,8,8,8,9,8,8,9,25,8,25,8,9,8,9,8,25,8,25,8,6
223,66,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,25,9,25,8,9,8,8,8,26,8,25,8,6
224,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,25,8,25,9,8,8,9,8,9,8,8,8,25,9,25,8,8,9,8,8,26,8,25,8,6
225,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,25,8,25,8,9,8,9,8,8,9,8,8,25,8,25,9,8,8,9,8,25,8,26,8,6
226,65,35,8,25,8,9,7,10,7,10,6,27,7,26,7,27,7,26,7,27,7,9,7,26,7,27,6,10,7,10,7,10,7,9,7,10,7,27,6,10,7,27,6,10,7,10,7,26,7,10,7,9,7,27,7,26,7,10,7,26,7,27,7,9,7,26,8,26,7,9,7,10,7,10,7,26,7,26,7,10,7,11,6,9,7,10,7,26,7,27,7,10,6,10,7,26,8,26,7,6
227,65,35,7,26,7,10,7,10,7,9,8,26,7,26,7,26,7,27,7,26,7,10,6,27,7,26,7,10,7,10,6,10,8,9,7,10,7,26,7,10,7,26,7,10,7,10,7,26,7,9,8,9,7,26,7,27,7,9,7,27,7,26,7,10,7,26,7,26,8,9,7,10,8,8,7,27,7,26,7,10,7,9,7,10,8,9,7,26,7,26,7,10,7,10,7,26,8,25,8,6
228,67,34,7,9,8,26,7,9,8,9,8,25,8,26,7,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,26,7,26,8,8,8,9,8,26,7,26,8,6
229,65,34,8,8,8,26,8,8,9,8,8,26,7,26,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,8,9,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,25,8,26,7,9,8,9,8,25,8,26,7,6
230,66,34,8,26,7,9,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,25,8,26,7,9,8,9,8,25,8,26,7,6
231,66,34,7,26,8,8,8,9,8,9,8,26,7,26,7,26,8,26,7,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,9,8,8,26,8,8,8,26,7,9,8,9,8,26,7,9,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,26,8,25,8,9,8,8,8,9,8,26,7,26,8,8,8,9,8,9,8,8,8,26,8,25,8,9,8,8,8,26,8,25,8,6
232,66,33,8,9,8,26,7,9,8,9,8,25,8,26,7,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,26,7,26,7,9,8,9,8,8,8,9,8,26,7,26,8,8,8,9,8,26,7,26,8,6
233,66,34,8,8,9,25,8,9,8,8,8,26,8,25,8,26,7,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,9,8,9,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,25,8,26,7,9,8,9,8,25,8,26,8,6
234,66,34,8,26,7,9,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,26,7,26,7,9,8,9,8,8,9,8,8,9,8,25,8,9,8,26,7,9,8,8,9,25,8,8,9,8,8,26,8,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,25,8,26,7,9,8,8,9,8,8,9,8,26,7,26,8,8,8,9,8,25,8,26,8,6
235,66,34,8,26,7,9,8,8,8,9,8,26,7,26,8,26,7,26,8,25,8,8,9,25,8,26,7,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,26,8,8,8,9,8,26,7,26,8,8,8,26,8,25,8,8,9,25,8,26,7,9,8,9,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,25,8,26,7,9,8,9,8,25,8,26,7,6
236,67,33,9,8,8,26,8,8,8,9,8,26,7,26,8,25,8,26,7,26,8,8,8,26,8,25,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,26,7,9,8,8,9,25,8,26,7,9,8,26,7,26,8,8,8,26,8,25,8,9,8,8,8,9,8,26,7,26,8,8,8,9,8,9,8,8,8,26,8,25,8,9,8,8,8,26,8,25,8,6
237,66,34,8,9,8,26,7,9,8,8,9,25,8,25,8,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,26,7,26,8,8,8,9,8,26,8,25,8,6
238,66,34,7,10,7,26,8,9,8,9,7,26,8,25,7,26,8,26,8,25,8,9,8,25,8,25,8,9,8,9,7,9,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,9,7,9,7,26,8,26,7,10,7,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,26,8,25,8,9,7,10,7,9,8,9,7,26,8,25,8,9,8,9,7,26,8,25,8,6
239,66,34,7,9,8,26,8,8,8,9,8,25,8,26,7,26,8,25,8,26,8,8,8,26,8,25,8,9,8,9,7,9,8,9,7,9,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,9,7,26,8,25,8,9,8,9,7,9,8,26,8,25,8,9,7,10,7,9,8,9,7,26,8,25,8,9,8,9,8,25,7,26,8,6
240,66,34,8,26,8,8,8,9,7,10,8,25,7,26,8,26,7,26,7,26,8,9,8,25,8,26,7,9,8,9,8,9,7,9,8,10,7,25,8,9,8,25,8,9,8,9,7,26,8,9,7,10,7,26,8,25,8,9,7,26,8,25,8,10,7,25,8,26,8,9,7,9,8,9,7,27,7,26,7,9,8,9,7,10,7,9,8,26,8,25,7,10,7,10,7,26,8,25,8,6
241,65,34,8,26,7,10,7,9,7,10,7,26,7,27,7,26,7,26,7,27,7,9,7,26,8,26,7,10,7,9,7,10,7,10,7,9,7,26,8,9,7,26,8,9,8,9,7,26,7,10,8,9,7,26,7,26,7,10,7,26,7,26,8,9,8,26,7,26,7,10,7,9,7,10,7,26,7,27,7,10,6,10,7,10,7,10,7,26,7,26,7,10,7,10,7,26,7,26,7,6
242,67,33,8,9,8,25,8,9,8,9,7,26,8,25,8,26,8,25,8,25,8,9,8,25,8,26,7,9,9,8,8,9,8,8,8,9,8,25,8,9,8,26,8,8,8,9,7,26,8,9,8,9,7,26,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,7,9,8,9,7,26,8,26,7,9,8,9,8,9,7,9,8,26,8,25,8,9,8,8,8,26,7,26,8,6
243,66,33,8,9,8,25,8,9,8,9,7,26,8,25,9,25,8,25,8,26,8,8,8,26,8,25,7,10,8,8,8,9,8,9,8,9,7,26,7,9,8,26,7,9,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,7,9,8,26,8,25,8,9,7,9,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,26,8,25,8,9,7,9,8,26,7,26,8,6
244,65,35,7,26,8,9,7,9,8,9,7,26,7,27,7,26,7,27,6,27,7,10,6,27,7,26,7,10,7,10,6,10,7,10,7,10,7,26,7,10,7,26,8,9,7,9,7,27,7,9,8,9,7,26,7,27,7,9,7,27,7,26,7,10,7,26,7,26,7,10,7,10,7,9,7,27,7,26,7,10,7,9,7,10,7,10,7,26,7,26,8,9,7,10,7,26,8,25,7,6
245,65,35,7,26,7,10,7,9,7,10,7,26,8,26,7,26,7,26,8,25,8,9,8,26,7,26,7,9,8,9,7,10,7,10,7,9,7,27,7,9,7,26,8,10,7,9,8,26,6,10,7,10,7,26,8,26,7,9,8,25,8,26,7,10,7,26,7,26,7,10,7,10,7,9,7,27,7,26,7,9,8,9,7,10,7,9,8,26,7,26,8,9,7,10,7,26,7,26,7,6
246,66,34,7,10,7,26,7,10,7,9,8,26,7,26,8,25,8,26,7,26,8,9,7,26,7,26,8,9,7,10,7,10,6,11,6,10,7,26,7,10,7,26,8,9,7,10,6,27,7,9,7,10,7,27,7,26,7,10,6,27,7,26,7,10,7,26,7,27,7,9,7,10,7,10,7,26,7,26,7,10,7,10,7,9,8,9,7,26,8,26,7,9,7,10,7,26,8,26,7,6
247,65,35,7,10,7,26,7,10,7,9,7,27,7,26,7,26,8,26,7,26,8,9,7,26,8,25,7,10,8,9,7,9,7,10,7,9,8,26,7,10,7,26,7,10,7,10,6,27,7,10,6,10,8,26,7,26,7,10,7,26,8,25,7,10,7,26,7,27,7,9,7,10,7,10,7,26,7,26,7,10,7,10,7,9,7,10,7,26,7,27,7,9,7,10,7,26,8,26,7,6
248,67,33,9,25,8,8,9,8,8,9,7,26,8,25,8,26,8,25,8,26,7,9,8,26,7,26,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,7,10,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,26,8,8,8,26,8,8,8,9,8,9,8,8,8,9,8,9,7,26,8,9,8,25,8,7
249,66,34,7,26,8,9,8,8,8,9,7,26,8,26,8,25,8,25,8,26,8,9,7,26,7,26,8,9,8,9,7,9,8,9,8,9,7,26,7,9,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,7,26,8,9,7,26,8,25,8,26,8,9,7,26,7,10,7,9,8,9,8,9,7,10,7,9,8,26,7,9,8,25,8,7
250,66,35,7,9,8,26,8,9,7,9,7,26,8,26,7,26,8,25,8,26,7,10,7,26,8,25,7,10,8,8,8,9,7,10,8,8,8,26,7,9,8,26,8,9,7,9,8,26,7,9,8,9,7,26,8,25,8,10,7,25,8,26,7,10,7,26,8,25,8,9,8,25,8,25,8,26,7,10,7,26,7,10,7,9,8,9,7,10,7,10,7,9,7,26,8,9,7,26,8,7
251,65,35,7,10,7,26,7,10,7,10,7,26,7,26,7,27,7,26,7,26,7,10,7,26,7,26,8,9,7,10,7,10,7,9,8,9,7,26,7,10,7,26,7,10,7,10,7,26,7,10,7,9,8,26,7,26,7,10,7,26,8,25,7,10,8,25,8,26,7,9,7,27,7,26,7,26,7,10,7,27,6,10,8,9,7,10,7,9,8,9,7,10,7,26,7,10,7,26,7,7
252,66,34,7,26,7,10,7,10,7,9,7,27,7,26,7,26,8,26,7,26,7,10,7,26,7,26,7,10,8,9,7,10,7,9,8,9,7,26,8,9,7,26,7,10,7,10,7,26,7,10,7,9,8,26,7,26,7,10,7,26,7,26,8,9,7,26,7,27,7,9,7,27,7,26,7,26,7,10,7,26,7,10,7,10,7,9,7,10,7,10,7,9,7,27,7,9,8,26,7,7
253,64,35,8,26,7,9,7,11,6,10,7,26,7,26,8,26,7,27,6,26,7,11,7,25,7,27,7,9,8,10,7,9,7,9,8,9,8,26,6,10,7,26,7,10,8,9,7,26,8,9,7,10,7,26,7,26,8,9,7,27,7,26,7,9,8,26,7,26,7,10,7,26,7,26,7,27,7,9,8,26,7,9,8,9,7,10,7,9,8,9,7,10,7,26,7,10,7,26,7,7
254,64,35,7,10,6,27,7,9,7,10,7,27,6,27,7,27,6,26,7,27,7,9,7,27,6,27,7,10,7,10,6,10,7,10,6,12,5,27,7,10,6,27,6,11,7,9,7,27,7,10,6,11,6,26,7,28,6,10,6,27,7,27,6,10,6,29,5,27,6,12,5,27,7,27,5,28,5,11,6,28,7,9,6,12,4,11,8,10,6,11,5,12,5,28,5,11,6,28,5,7
255,64,35,7,27,6,11,5,11,7,10,6,27,7,27,6,26,7,27,7,27,6,10,6,27,7,27,6,11,7,10,6,10,6,11,6,10,7,27,7,9,7,26,8,9,7,10,7,26,7,10,6,11,6,27,7,26,7,10,7,26,7,27,6,11,6,26,7,27,7,9,7,27,7,27,6,26,7,10,7,27,6,11,6,10,7,11,5,10,8,10,6,11,5,27,7,10,7,27,6,7
256,66,34,8,9,7,26,8,9,7,10,7,26,7,26,8,26,7,26,7,26,8,9,7,26,8,26,7,10,7,9,8,9,7,10,7,9,8,25,8,9,8,25,8,9,7,10,7,26,8,9,8,8,8,26,7,26,8,9,8,25,8,25,8,10,7,25,8,26,8,9,7,26,7,26,8,26,7,10,7,26,7,10,7,9,7,10,7,10,7,9,8,9,8,25,7,10,7,26,8,7
257,65,35,7,10,7,26,7,10,7,9,7,27,7,26,7,26,7,27,7,26,7,10,7,26,7,26,8,9,8,9,7,9,8,9,8,9,7,26,8,9,7,26,7,10,7,9,7,26,8,9,7,10,7,26,7,26,8,9,8,26,7,26,8,9,7,26,7,27,7,9,7,26,8,26,7,26,7,10,7,26,7,10,7,10,7,9,7,10,7,9,8,9,7,26,8,9,8,26,7,7
258,66,34,8,25,7,10,7,10,7,9,8,25,8,26,7,26,7,27,7,26,7,10,7,26,7,26,7,10,8,9,7,10,6,10,7,10,7,26,7,10,7,26,7,10,7,10,7,26,7,10,7,9,7,27,7,26,7,10,7,25,8,26,8,9,7,26,7,27,7,9,8,26,7,26,7,26,7,10,7,26,7,10,7,10,7,9,7,10,7,10,7,9,8,26,7,9,7,27,7,7
259,65,34,7,27,7,9,7,10,7,10,7,26,7,27,6,27,7,26,8,26,7,9,7,27,7,26,7,10,7,9,7,10,7,10,7,9,7,27,7,9,8,26,7,9,7,10,7,26,7,10,7,10,7,26,7,26,7,10,7,26,7,27,7,9,7,27,7,26,7,10,7,26,7,27,7,26,7,10,7,26,7,10,7,9,7,9,8,10,7,9,7,10,7,26,7,10,7,26,7,7
260,66,34,7,10,7,26,7,10,7,10,6,27,7,26,8,26,7,26,8,25,7,10,7,26,8,26,7,9,7,10,7,10,7,9,8,9,8,25,7,10,8,25,8,10,6,10,7,26,7,10,7,9,10,24,7,26,7,10,7,26,7,26,8,9,7,27,7,26,7,10,7,25,8,27,7,26,7,9,8,26,7,9,8,9,7,10,7,10,6,10,7,10,7,26,7,10,7,26,7,7
261,64,35,7,10,6,28,5,11,6,12,5,27,6,27,7,27,6,28,5,27,7,11,5,27,7,27,6,11,6,11,5,11,6,12,4,11,7,26,7,10,6,28,6,10,7,10,6,27,7,9,7,11,4,28,7,27,7,10,6,29,4,28,6,11,5,29,5,27,5,12,6,27,6,27,7,27,6,10,6,29,5,10,7,11,4,11,7,11,5,12,6,9,7,27,6,10,7,27,6,7
262,64,36,6,27,7,10,6,10,8,10,6,27,6,26,7,27,7,26,7,27,6,11,6,26,7,28,6,10,6,11,7,10,6,9,7,11,6,28,5,11,6,27,7,9,7,10,7,26,7,10,7,10,7,26,7,27,6,11,6,27,6,27,7,9,7,27,7,26,7,10,7,26,7,26,8,26,7,10,6,27,7,10,6,10,7,10,7,10,6,11,6,10,7,26,7,10,7,26,7,7
263,64,35,7,26,7,10,7,10,7,10,6,27,7,27,6,26,7,27,6,28,6,11,6,28,5,26,7,11,6,12,4,11,6,11,6,10,7,27,6,10,6,28,6,10,7,11,5,27,7,10,6,11,6,27,6,27,7,14,2,28,6,26,7,11,6,27,6,27,6,11,6,27,7,27,5,28,6,10,7,27,6,10,7,10,7,11,5,12,5,11,6,11,6,27,6,10,6,28,6,7
264,65,36,6,10,7,26,8,9,7,10,7,27,6,26,7,27,7,26,7,26,7,10,7,27,6,27,7,9,8,9,7,10,7,10,7,9,7,26,7,10,7,27,7,9,8,9,7,26,8,9,8,9,7,26,7,26,8,9,7,26,7,27,7,9,8,26,7,26,7,10,7,26,8,25,7,27,7,9,7,26,8,9,8,9,7,10,7,10,6,10,7,10,7,26,7,10,7,26,8,7
265,65,35,8,8,8,26,7,10,7,9,7,26,8,26,7,26,8,26,7,26,7,10,7,26,8,25,8,9,7,10,7,10,7,9,7,10,7,26,8,9,7,26,7,10,8,9,7,26,7,9,8,9,7,26,8,26,8,8,8,26,7,26,8,9,8,25,8,25,8,9,8,25,8,26,7,26,8,9,8,25,8,9,7,10,7,9,8,9,8,9,7,9,8,26,7,9,8,26,8,7
266,67,33,8,26,8,8,8,9,8,9,7,26,8,25,8,26,8,25,8,25,8,9,8,26,7,26,8,9,8,8,8,9,8,9,8,8,8,26,7,9,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,9,7,26,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,7
267,66,33,8,26,7,9,8,9,8,9,7,26,8,25,8,26,8,25,8,25,8,9,8,25,9,25,8,9,8,8,8,9,8,9,8,8,8,26,7,9,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,7,9,9,25,8,25,8,9,7,26,8,25,9,25,8,9,8,25,7,10,8,8,8,9,8,9,7,9,8,9,8,25,8,9,8,25,8,7
268,67,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,7
269,66,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,9,25,8,8,8,26,8,25,8,9,8,8,9,8,8,9,8,9,8,25,8,8,9,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,9,7,9,8,9,8,9,8,9,7,26,7,9,8,26,7,7
270,66,35,7,26,7,10,6,10,7,10,7,26,7,27,7,26,7,27,6,27,7,9,7,27,7,26,7,10,7,9,7,10,7,10,7,9,7,27,7,9,8,26,7,9,7,10,7,26,8,9,7,10,7,26,8,25,8,9,8,26,7,26,7,10,7,26,7,26,7,10,7,26,8,26,7,26,7,10,7,26,8,9,7,9,8,9,7,10,7,9,7,10,7,26,7,10,7,26,8,7
271,66,34,7,26,8,9,7,10,7,10,7,26,8,25,7,26,8,26,8,25,8,9,8,26,7,26,7,10,7,9,8,9,7,9,8,9,7,26,8,9,7,26,8,9,8,9,7,26,7,10,7,10,7,26,8,25,7,10,7,26,7,26,8,9,7,26,8,26,7,10,7,26,8,26,7,25,8,10,7,26,7,9,8,9,7,10,7,10,7,9,7,10,7,26,7,10,7,26,7,7
